DATA_COMMENTO;ID_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ECOMMERCE;RATING_ORIGINALE;TESTO_COMMENTO
20/01/2024;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.8;It's just a glass of wine... but comparing a 'entry level' bottle with a 'cru' from one of Italy's most famous sparkling wine denominations tells a significant story. The ten euro difference per bottle is palpable. The 'cru' stands out with a creamy effervescence that caresses the palate, a lively freshness, and the characteristic aromaticity of the Glera grape that's noticeable yet not overbearing. This denomination plays its cards right: there's something for every taste and budget, but quality comes with a price
04/05/2022;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;3.5+. Semi sweet DOCG-labeled Valdobbiadene. Nose of sweet apples, bit mineraity, baked lemon. Pretty full bodied and you can hint there is a pretty OK wine behind the sweetness. Sweet lemon and pear, OK balance.
01/12/2016;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;3.6pts  Coming back from Bangkok for my business trip and I'm relaxing now with this Italian bubbles made from 100% Glera.  This has light straw yellow color and persistent medium size fine bubbles. The aroma is nice and fruity, citrus fruits, green apple and hint of white flower scent come up, but its intensity is a bit humble.  Flesh, fruity and dry mouth-feel. Sweetness and acidity is very natural and not too strong which contributes to enjoy the true fruitiness of the wine.
20/12/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.5;Straight from the fridge we had early morning for a birthday celebration. It was most excellent and everyone raved about it. I thought refreshing and with a fruity and and low sweetness to it. Highly recommended and especially convenient when you do not know everyone’s preferences 
13/12/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Awesomely good - not too sweet 👍
01/12/2018;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Pale in color with medium size bubbles. Lemon and slight brioche on the nose. Citrus and lemon body. Clean and crisp.
01/03/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Apples and citrus, mixture of fruit. As many Prosecco’s it is sweet, with small bobbles. A pleasant after dinner aperitif. 
25/12/2016;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Cartizze without any doubt! Must try...
13/09/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.8;Nice bubble. Acidigy, fresh. Top of the line
14/02/2026;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.2;cream citrus pear vanilla
19/02/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;For søt apple lemon pear cream
28/10/2025;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.4;Pear, citrus. The bubbles were too much for my taste.
21/02/2015;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Intense florality, great bubbles, beautiful greenish color. Bitter short finish with alcohol.
27/03/2022;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.2;pear lemon butter 
06/05/2015;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;A prosecco with a refreshing taste. Just alright, but not impressed.
01/12/2018;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Lemon brioche nose. Medium acidity. Lime, apple, and 
26/03/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Good balance, but does not blow your mind. 
16/03/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.3;Pale lemon color limited bubbles Pear aroma  Slight bitter with dried apricot flavor 
21/09/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Delicate but to sweet for me, 31 gr sugar,  nose of pear, and also pear on the palate. 88p
12/05/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.6;Wine tasting at Villa Sandi 🇮🇹🍾
25/08/2016;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;My rating 3,7 . Cc
11/12/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Nice and dry desert Prosecco. One of the best I’ve tasted so far. Fruity, hint of pear, green apple and honey.
11/12/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Ivory color. Pear and yellow Apple. Very sweet tho, and too sweet for me. But if you like sweet wine GO FOR IT
07/10/2019;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;pale yellow colour. Small bubbles. Pear and lemon on the nose with some white floral hints. Light body with a  crisp, fruity and refreshingly smooth finish. 
21/05/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.0;Pale straw on the eye. Nose of apples and honeydew melon. Follows the nose and adds a bit of pear. Creamy texture and a medium long finish with a note of bitterness. One of the best Proseccos I've had so far.
03/12/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;2.5;I have such strong bias that I may not be fair to this wine.  I keep trying Italian and spanish sparkling wine but struggle.    This is a pretty decent attempt.  Just not in method traditional that I would prefer.    Home  Dec 20
05/05/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.5;Fruity and very nice to sushi and as a light drink on a wednesday 
08/11/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.5;Found another fave prosecco, sweet, and not too dry... 
24/12/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.2;pear apple citrus lemon
13/05/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.5;Very nicely balanced, goes down really easy! 
23/09/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Apple and pear notes. Little on the sweet side, with some creaminess. Easy to drink. Weak finish. OK QPR
22/04/2015;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;2.5;This Prosseco was dead. Flat and bubbles gone in seconds. It was supposed to be hit if the night but was so disappointing.
31/12/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;A bit sweater for my taste. Not as dry as Angelino f.ex. Despite sweetness, it is rich, floral and enjoyable as an aperitif.  pear, jasmine and  acacia taste is enjoyable. 
10/05/2014;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.0;Nice light bubbly welcome to Pisa.
09/09/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.0;For søt apple lemon cream pear citrus cream cheese
12/11/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;2.5;Pear, citrus & apple.
17/05/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.0;Pale straw color. A lot ofpear and a bit too sweet for my liking.
22/04/2016;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;2.5;Delicate aromatics, salty palate.
30/01/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Good concentration. Certainly fresher than most prosecco tend to be. Pronounced aromas and taste of pear.
23/04/2022;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Applely, green apple notes with some zest. Warm bread on the nose and toastiness on the palate. Dry, acidic notes are well balanced with sweetness on the palate. Length definitely short compared with reds and other more expensive Mercurey and village Chablis. A crowd pleaser and pairs well with crab.
26/08/2015;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Fruity and very good value !!
04/11/2017;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;1.0;Too sweet and too heavy. Dry-ish finish.
11/12/2020;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;2.0;This one smells like the candy pear taste. It is incredibly sweet  75/100
22/03/2015;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;White fruits and sugar.
11/10/2019;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.0;Dry, apple and pear taste. 
02/10/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.5;Too strong and painful hangover
02/08/2019;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Fruity and dry at the same time 
22/07/2022;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;pear apple brioche
07/03/2024;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;3.9;General and soft acidity apple lime
30/05/2015;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Fresh, semi-dry, sparkly
29/11/2019;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Strong bubbles, pear, apple, minerals 
11/04/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Fruity and sweet notes for the dry version 
27/12/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Fruit taste very smooth.
31/10/2014;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Awesome! Worth schlepping around Italy to bring home.
10/09/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Light and beautiful to drink
24/04/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Really fruity, less acid, easy -drinking with delicate bubbles, not sharp.
28/03/2019;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Fabulous fruity, sensationally spritzy , dry as a bone .... 😊
11/12/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Amazing pear apple 
28/08/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Fruity , just fantastic🍾
04/01/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;Popped this bad boi when me and the wife got engaged, shits good. 🤌🏽
16/02/2023;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;5.0;I was at Villa Sandi and it was a wonderful experience. 
05/03/2017;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Calm, pleasant taste. Already decided to buy a New one tomorrow.
30/08/2021;VS-CART-SD-01;Valdobbiadene Superiore di Cartizze Dry DOCG;;Vivino;4.0;Top notch prosecco 
03/08/2020;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Extra dry. Fine bubbles, short perlage. Notes of yellow apple 🍏, pear 🍐, apricot, cantaloupe 🍈, dried mulberries and quince, a touch of tangerine 🍊 zests, pleasant acidity, medium to long finish.
12/06/2018;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;FANTASTIC PROSECCO!  Pale brilliant straw in the glass with fine bubbles, this has quite a shy nose showing mainly light citrus. This wine is all on the palate which is still developing with some extra weight making it almost voluptuous. A touch of yeast hits the sides of the tongue, rounding this out nicely!  It's tempting to rate this at 4.5 stars! 92 pts
14/11/2021;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;A nice dry moussy bubbly. In addition to the notes of apple cider, there's a nice crisp tropical citrus finish. A good value Prosecco. 
05/09/2021;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Superb prosecco with a hint of lemonade vanilla.  Balanced taste, light minerality, but more sugars and acidity began to appear
16/11/2019;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Nice fizzy Prosecco with notes of peach, green apple and  a bit of lemon. Acid and dry! You have to drink it cold. Very nice!
07/06/2025;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.3;Nice pale straw color. Citrus on the nose and bubbles in the glas. Very nice mouthfeel, lime, lychee and smooth citrus. Excellent
03/03/2018;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;very good wine. citrus like lemon, peach, pineapple, green apple and grape aromas. good and smooth bubbles. medium + acidity. medium finish.
16/12/2012;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Colour: Yellow Nose: golden apple Taste: very balanced. Final: fresh and fruit but not so sweet.
05/12/2014;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;In deed a very nice and try prosecco! You can't get wrong having that one in your cellar or glass
06/03/2014;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;a definite step up from the entry level Prosecco
21/10/2018;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Super Light, a gentle dryness. There but not really up to a lot- just very lightly bodied, crisp and refreshing- had it matched with Dessert and it was excellent.
09/01/2021;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Very nice prosecco, refreshing with fine soft bubbles, notes of apple and pear. A bit too sweet for my taste, but it is extra dry so that is expected. 
30/06/2018;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;3.9pts. Villa Sandi Prosecco Valdobbiadene Superiore. Transparent pale yellow gold color with lively bubbles. Aroma from red apple(Kougyoku), lime and yogurt.
06/03/2020;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Quite dry for Prosecco, but still with a light, delicate hint of sweetness. Beautifully light, golden color. A little toffee, some pear and lemon. Really, really nice.
18/12/2022;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.2;WSET L3 S4 at 67PM w Matilda Hui DipWSET  Wine no. 10: Notes of flowers, grapes with a fine mousse. Much fruitier and florally in style compared to the traditional method wines.
02/06/2025;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.2;Has a light yeast tone that I’m sure appeals to champagne drinkers. Lemon and lime minerality with a touch of honey sweetness. Mayyyybe even see a bit of loquat on the finish. Elegant and sublime.
10/12/2025;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;fresh and elegant Prosecco with notes of green apple, pear, and delicate floral tones. Lively bubbles, crisp acidity, and a clean, refreshing finish. A well-made and very enjoyable Superiore
27/09/2015;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.5;Aromas of apples, pears, peaches and a crisp morning frost. Crisp and clean in the mouth too. Tart apples trampling all over your tongue. Finishes with an airy-moussey feel. Outstanding for $10.
24/11/2014;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Fruity aroma of ripe apple and citrus fruit with notes of flowers. Fresh, dry and elegant on the finish. Pairs well with delicate and aromatic seafood dishes. Also a lovely balance to salty appetizers.
26/07/2019;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Maybe it's the setting, maybe the company however this prosecco went down way too fast. We really enjoyed it. Served ice cold by a pool one could smell the apples and also taste them. Slight fizz but not overpowering and I also felt a slight hint of oak at the end but could have just been my impression. Really enjoyed this.
05/09/2024;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;3.9;Aromas of honeysuckle pear citrus peach lemon melon yeast, wild flowers and citrus fruits are followed by flavors of apple, apricot, lemon, lime, nectarine and white peach, as well as interesting mineral notes. If oaked and aged on lees, expect additional vanilla and buttery flavors.
01/09/2024;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;Thin head of fine bubbles with a steady bead of same. Very clear parchment. A rich nose with burnt sugar notes and biscuits. Petulant attack, with a zippy acidity from midpalate to a long dry finish. A lash of Pomme fruit here. Fine petulance throughout and into the very dry finish. A lovely, playful sparkler.
21/08/2022;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.2;Pale golden straw color. Tropical fruit on the nose with tart green apples, peach & melon, finishing with a lingering minerality. Stayed here in Crocetta del Montello - spectacular location in Valdobbiadene. 
16/10/2016;VS-PROS-ED-01;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;Vivino;4.0;We finally had a late Italian dinner, after visiting our new store in the evening to discuss how we can further improve its display to attract right audience.   Dry and refreshing, with a slight honey and brioche aroma. Enjoyed with beef carpaccio and prosciutto with melon. This beef carpaccio was a discovery of the day! So tender.
