DATA_COMMENTO;CODICE_PRODOTTO;NOME_PRODOTTO;CATEGORIA_PRODOTTO;SITO_ORIGINE;RATING_ORIGINALE;TESTO_COMMENTO;ID_PRODOTTO;SITO_ECOMMERCE;TESTO_ORIGINALE
2021-02-13;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Apples, pear and citrus fruits. A little bit on the sweet side but refreshing and very drinkable. 
2022-03-25;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Apricot, vanilla, honey
2022-02-24;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino; pear honey orange vanilla
2019-04-28;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Sweet, fresh, green salad mix to pair :)
2025-05-30;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.9;;VS-CART-SD-01;Vivino;pear apple citrus lemon green apple
2024-01-20;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.8;;VS-CART-SD-01;Vivino;It's just a glass of wine... but comparing a 'entry level' bottle with a 'cru' from one of Italy's most famous sparkling wine denominations tells a significant story. The ten euro difference per bottle is palpable. The 'cru' stands out with a creamy effervescence that caresses the palate, a lively freshness, and the characteristic aromaticity of the Glera grape that's noticeable yet not overbearing. This denomination plays its cards right: there's something for every taste and budget, but quality comes with a price
2022-05-04;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;3.5+. Semi sweet DOCG-labeled Valdobbiadene. Nose of sweet apples, bit mineraity, baked lemon. Pretty full bodied and you can hint there is a pretty OK wine behind the sweetness. Sweet lemon and pear, OK balance.
2016-12-01;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;3.6pts  Coming back from Bangkok for my business trip and I'm relaxing now with this Italian bubbles made from 100% Glera.  This has light straw yellow color and persistent medium size fine bubbles. The aroma is nice and fruity, citrus fruits, green apple and hint of white flower scent come up, but its intensity is a bit humble.  Flesh, fruity and dry mouth-feel. Sweetness and acidity is very natural and not too strong which contributes to enjoy the true fruitiness of the wine.
2021-12-20;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.5;;VS-CART-SD-01;Vivino;Straight from the fridge we had early morning for a birthday celebration. It was most excellent and everyone raved about it. I thought refreshing and with a fruity and and low sweetness to it. Highly recommended and especially convenient when you do not know everyone’s preferences 
2021-12-13;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Awesomely good - not too sweet 👍
2018-12-01;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Pale in color with medium size bubbles. Lemon and slight brioche on the nose. Citrus and lemon body. Clean and crisp.
2020-03-01;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Apples and citrus, mixture of fruit. As many Prosecco’s it is sweet, with small bobbles. A pleasant after dinner aperitif. 
2016-12-25;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Cartizze without any doubt! Must try...
2023-09-13;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.8;;VS-CART-SD-01;Vivino;Nice bubble. Acidigy, fresh. Top of the line
2026-02-14;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.2;;VS-CART-SD-01;Vivino;cream citrus pear vanilla
2021-02-19;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;For søt apple lemon pear cream
2025-10-28;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.4;;VS-CART-SD-01;Vivino;Pear, citrus. The bubbles were too much for my taste.
2015-02-21;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Intense florality, great bubbles, beautiful greenish color. Bitter short finish with alcohol.
2022-03-27;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.2;;VS-CART-SD-01;Vivino;pear lemon butter 
2015-05-06;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;A prosecco with a refreshing taste. Just alright, but not impressed.
2018-12-01;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Lemon brioche nose. Medium acidity. Lime, apple, and 
2021-03-26;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Good balance, but does not blow your mind. 
2023-03-16;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.3;;VS-CART-SD-01;Vivino;Pale lemon color limited bubbles Pear aroma  Slight bitter with dried apricot flavor 
2021-09-21;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Delicate but to sweet for me, 31 gr sugar,  nose of pear, and also pear on the palate. 88p
2023-05-12;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.6;;VS-CART-SD-01;Vivino;Wine tasting at Villa Sandi 🇮🇹🍾
2016-08-25;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;My rating 3,7 . Cc
2023-12-11;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Nice and dry desert Prosecco. One of the best I’ve tasted so far. Fruity, hint of pear, green apple and honey.
2020-12-11;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Ivory color. Pear and yellow Apple. Very sweet tho, and too sweet for me. But if you like sweet wine GO FOR IT
2019-10-07;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;pale yellow colour. Small bubbles. Pear and lemon on the nose with some white floral hints. Light body with a  crisp, fruity and refreshingly smooth finish. 
2021-05-21;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.0;;VS-CART-SD-01;Vivino;Pale straw on the eye. Nose of apples and honeydew melon. Follows the nose and adds a bit of pear. Creamy texture and a medium long finish with a note of bitterness. One of the best Proseccos I've had so far.
2020-12-03;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;2.5;;VS-CART-SD-01;Vivino;I have such strong bias that I may not be fair to this wine.  I keep trying Italian and spanish sparkling wine but struggle.    This is a pretty decent attempt.  Just not in method traditional that I would prefer.    Home  Dec 20
2021-05-05;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.5;;VS-CART-SD-01;Vivino;Fruity and very nice to sushi and as a light drink on a wednesday 
2020-11-08;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.5;;VS-CART-SD-01;Vivino;Found another fave prosecco, sweet, and not too dry... 
2023-12-24;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.2;;VS-CART-SD-01;Vivino;pear apple citrus lemon
2021-05-13;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.5;;VS-CART-SD-01;Vivino;Very nicely balanced, goes down really easy! 
2021-09-23;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Apple and pear notes. Little on the sweet side, with some creaminess. Easy to drink. Weak finish. OK QPR
2015-04-22;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;2.5;;VS-CART-SD-01;Vivino;This Prosseco was dead. Flat and bubbles gone in seconds. It was supposed to be hit if the night but was so disappointing.
2020-12-31;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;A bit sweater for my taste. Not as dry as Angelino f.ex. Despite sweetness, it is rich, floral and enjoyable as an aperitif.  pear, jasmine and  acacia taste is enjoyable. 
2014-05-10;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.0;;VS-CART-SD-01;Vivino;Nice light bubbly welcome to Pisa.
2021-09-09;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.0;;VS-CART-SD-01;Vivino;For søt apple lemon cream pear citrus cream cheese
2020-11-12;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;2.5;;VS-CART-SD-01;Vivino;Pear, citrus & apple.
2021-05-17;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.0;;VS-CART-SD-01;Vivino;Pale straw color. A lot ofpear and a bit too sweet for my liking.
2016-04-22;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;2.5;;VS-CART-SD-01;Vivino;Delicate aromatics, salty palate.
2021-01-30;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Good concentration. Certainly fresher than most prosecco tend to be. Pronounced aromas and taste of pear.
2022-04-23;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Applely, green apple notes with some zest. Warm bread on the nose and toastiness on the palate. Dry, acidic notes are well balanced with sweetness on the palate. Length definitely short compared with reds and other more expensive Mercurey and village Chablis. A crowd pleaser and pairs well with crab.
2015-08-26;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Fruity and very good value !!
2017-11-04;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;1.0;;VS-CART-SD-01;Vivino;Too sweet and too heavy. Dry-ish finish.
2020-12-11;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;2.0;;VS-CART-SD-01;Vivino;This one smells like the candy pear taste. It is incredibly sweet  75/100
2015-03-22;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;White fruits and sugar.
2019-10-11;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.0;;VS-CART-SD-01;Vivino;Dry, apple and pear taste. 
2021-10-02;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.5;;VS-CART-SD-01;Vivino;Too strong and painful hangover
2019-08-02;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Fruity and dry at the same time 
2022-07-22;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;pear apple brioche
2024-03-07;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;3.9;;VS-CART-SD-01;Vivino;General and soft acidity apple lime
2015-05-30;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Fresh, semi-dry, sparkly
2019-11-29;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Strong bubbles, pear, apple, minerals 
2021-04-11;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Fruity and sweet notes for the dry version 
2021-12-27;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Fruit taste very smooth.
2014-10-31;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Awesome! Worth schlepping around Italy to bring home.
2023-09-10;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Light and beautiful to drink
2021-04-24;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Really fruity, less acid, easy -drinking with delicate bubbles, not sharp.
2019-03-28;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Fabulous fruity, sensationally spritzy , dry as a bone .... 😊
2021-12-11;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Amazing pear apple 
2021-08-28;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Fruity , just fantastic🍾
2021-01-04;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;Popped this bad boi when me and the wife got engaged, shits good. 🤌🏽
2023-02-16;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;5.0;;VS-CART-SD-01;Vivino;I was at Villa Sandi and it was a wonderful experience. 
2017-03-05;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Calm, pleasant taste. Already decided to buy a New one tomorrow.
2021-08-30;;Valdobbiadene Superiore di Cartizze Dry DOCG;;;4.0;;VS-CART-SD-01;Vivino;Top notch prosecco 
2020-08-03;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Extra dry. Fine bubbles, short perlage. Notes of yellow apple 🍏, pear 🍐, apricot, cantaloupe 🍈, dried mulberries and quince, a touch of tangerine 🍊 zests, pleasant acidity, medium to long finish.
2018-06-12;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;FANTASTIC PROSECCO!  Pale brilliant straw in the glass with fine bubbles, this has quite a shy nose showing mainly light citrus. This wine is all on the palate which is still developing with some extra weight making it almost voluptuous. A touch of yeast hits the sides of the tongue, rounding this out nicely!  It's tempting to rate this at 4.5 stars! 92 pts
2021-11-14;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;A nice dry moussy bubbly. In addition to the notes of apple cider, there's a nice crisp tropical citrus finish. A good value Prosecco. 
2021-09-05;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Superb prosecco with a hint of lemonade vanilla.  Balanced taste, light minerality, but more sugars and acidity began to appear
2019-11-16;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Nice fizzy Prosecco with notes of peach, green apple and  a bit of lemon. Acid and dry! You have to drink it cold. Very nice!
2025-06-07;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.3;;VS-PROS-ED-01;Vivino;Nice pale straw color. Citrus on the nose and bubbles in the glas. Very nice mouthfeel, lime, lychee and smooth citrus. Excellent
2018-03-03;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;very good wine. citrus like lemon, peach, pineapple, green apple and grape aromas. good and smooth bubbles. medium + acidity. medium finish.
2012-12-16;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Colour: Yellow Nose: golden apple Taste: very balanced. Final: fresh and fruit but not so sweet.
2014-12-05;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;In deed a very nice and try prosecco! You can't get wrong having that one in your cellar or glass
2014-03-06;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;a definite step up from the entry level Prosecco
2018-10-21;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Super Light, a gentle dryness. There but not really up to a lot- just very lightly bodied, crisp and refreshing- had it matched with Dessert and it was excellent.
2021-01-09;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Very nice prosecco, refreshing with fine soft bubbles, notes of apple and pear. A bit too sweet for my taste, but it is extra dry so that is expected. 
2018-06-30;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;3.9pts. Villa Sandi Prosecco Valdobbiadene Superiore. Transparent pale yellow gold color with lively bubbles. Aroma from red apple(Kougyoku), lime and yogurt.
2020-03-06;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Quite dry for Prosecco, but still with a light, delicate hint of sweetness. Beautifully light, golden color. A little toffee, some pear and lemon. Really, really nice.
2022-12-18;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.2;;VS-PROS-ED-01;Vivino;WSET L3 S4 at 67PM w Matilda Hui DipWSET  Wine no. 10: Notes of flowers, grapes with a fine mousse. Much fruitier and florally in style compared to the traditional method wines.
2025-06-02;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.2;;VS-PROS-ED-01;Vivino;Has a light yeast tone that I’m sure appeals to champagne drinkers. Lemon and lime minerality with a touch of honey sweetness. Mayyyybe even see a bit of loquat on the finish. Elegant and sublime.
2025-12-10;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;fresh and elegant Prosecco with notes of green apple, pear, and delicate floral tones. Lively bubbles, crisp acidity, and a clean, refreshing finish. A well-made and very enjoyable Superiore
2015-09-27;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.5;;VS-PROS-ED-01;Vivino;Aromas of apples, pears, peaches and a crisp morning frost. Crisp and clean in the mouth too. Tart apples trampling all over your tongue. Finishes with an airy-moussey feel. Outstanding for $10.
2014-11-24;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Fruity aroma of ripe apple and citrus fruit with notes of flowers. Fresh, dry and elegant on the finish. Pairs well with delicate and aromatic seafood dishes. Also a lovely balance to salty appetizers.
2019-07-26;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Maybe it's the setting, maybe the company however this prosecco went down way too fast. We really enjoyed it. Served ice cold by a pool one could smell the apples and also taste them. Slight fizz but not overpowering and I also felt a slight hint of oak at the end but could have just been my impression. Really enjoyed this.
2024-09-05;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;3.9;;VS-PROS-ED-01;Vivino;Aromas of honeysuckle pear citrus peach lemon melon yeast, wild flowers and citrus fruits are followed by flavors of apple, apricot, lemon, lime, nectarine and white peach, as well as interesting mineral notes. If oaked and aged on lees, expect additional vanilla and buttery flavors.
2024-09-01;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.0;;VS-PROS-ED-01;Vivino;Thin head of fine bubbles with a steady bead of same. Very clear parchment. A rich nose with burnt sugar notes and biscuits. Petulant attack, with a zippy acidity from midpalate to a long dry finish. A lash of Pomme fruit here. Fine petulance throughout and into the very dry finish. A lovely, playful sparkler.
2022-08-21;;Valdobbiadene Prosecco Superiore DOCG Extra Dry;;;4.2;;VS-PROS-ED-01;Vivino;Pale golden straw color. Tropical fruit on the nose with tart green apples, peach & melon, finishing with a lingering minerality. Stayed here in Crocetta del Montello - spectacular location in Valdobbiadene. 
